,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
177,2019-05-31,sh.600000,8.5061270800,8.5980024400,8.4601894000,8.5214396400,8.5061270800,36976728,412819768.0000,2,0.131572,1,0.180022,0
178,2019-06-03,sh.600000,8.5520647600,8.6439401200,8.5214396400,8.6362838400,8.5214396400,30492063,342326268.0000,2,0.108498,1,1.347705,0
179,2019-06-04,sh.600000,8.6439401200,8.7051903600,8.6209712800,8.6898778000,8.6362838400,25077393,283826808.0000,2,0.089231,1,0.620573,0
180,2019-06-05,sh.600000,8.7511280400,8.8200345600,8.6898778000,8.7358154800,8.6898778000,31423641,359479709.0000,2,0.111813,1,0.528630,0
181,2019-06-06,sh.600000,8.8123782800,8.8123782800,8.7128466400,8.7817531600,8.7358154800,26427215,303162728.0000,2,0.094034,1,0.525858,0
182,2019-06-10,sh.600000,8.8583159600,8.9578476000,8.8276908400,8.8889410800,8.7817531600,43183779,502599177.0000,2,0.153658,1,1.220570,0
183,2019-06-11,sh.600000,8.9599964500,9.0389391500,8.8968422900,9.0152563400,8.8889480200,52266217,594464068.0000,2,0.185976,1,1.420958,0
184,2019-06-12,sh.600000,9.0152563400,9.2362959000,8.9994678000,9.1573532000,9.0152563400,50635228,584680927.0000,2,0.180172,1,1.576185,0
185,2019-06-13,sh.600000,9.1336703900,9.3073443300,9.0784105000,9.2362959000,9.1573532000,46966016,548219997.0000,2,0.167116,1,0.862064,0
186,2019-06-14,sh.600000,9.2678729800,9.3704984900,9.2441901700,9.3073443300,9.2362959000,47385174,558641883.0000,2,0.168608,1,0.769232,0
187,2019-06-17,sh.600000,9.2994500600,9.4099698400,9.2757672500,9.2915557900,9.3073443300,35220103,416594828.0000,2,0.125322,1,-0.169631,0
188,2019-06-18,sh.600000,9.3310271400,9.3941813000,9.2520844400,9.3310271400,9.2915557900,28965124,341904864.0000,2,0.103065,1,0.424802,0
189,2019-06-19,sh.600000,9.5047010800,9.5283838900,9.3231328700,9.3783927600,9.3310271400,44927745,537339845.0000,2,0.159864,1,0.507618,0
190,2019-06-20,sh.600000,9.4336526500,9.7257406400,9.3547099500,9.6310094000,9.3783927600,71647496,869024541.0000,2,0.254939,1,2.693600,0
191,2019-06-21,sh.600000,9.6152208600,9.7099521000,9.4968068100,9.5441724300,9.6310094000,55381180,670759370.0000,2,0.197060,1,-0.901637,0
192,2019-06-24,sh.600000,9.5441724300,9.5757495100,9.4415469200,9.4968068100,9.5441724300,34195336,411172373.0000,2,0.121675,1,-0.496281,0
193,2019-06-25,sh.600000,9.4573354600,9.4573354600,9.0863047700,9.2047188200,9.4968068100,80359367,940465134.0000,2,0.285938,1,-3.075643,0
194,2019-06-26,sh.600000,9.1257761200,9.2599787100,9.1178818500,9.2047188200,9.2047188200,36973199,431115050.0000,2,0.131560,1,0.000000,0
195,2019-06-27,sh.600000,9.2205073600,9.3468156800,9.1178818500,9.1889302800,9.2047188200,47997783,561472043.0000,2,0.170788,1,-0.171522,0
196,2019-06-28,sh.600000,9.2126130900,9.2205073600,9.1099875800,9.2205073600,9.1889302800,29545173,343056316.0000,2,0.105129,1,0.343642,0
197,2019-07-01,sh.600000,9.3626042200,9.4099698400,9.2284016300,9.2441901700,9.2205073600,54887882,646405195.0000,2,0.195304,1,0.256847,0
198,2019-07-02,sh.600000,9.2520844400,9.2678729800,9.1336703900,9.1652474700,9.2441901700,51165729,595072188.0000,2,0.182060,1,-0.853974,0
199,2019-07-03,sh.600000,9.1731417400,9.1810360100,9.0863047700,9.1257761200,9.1652474700,36567085,422580470.0000,2,0.130115,1,-0.430657,0
200,2019-07-04,sh.600000,9.1652474700,9.2126130900,9.1336703900,9.1731417400,9.1257761200,30369201,352968330.0000,2,0.108061,1,0.519026,0
201,2019-07-05,sh.600000,9.1810360100,9.1889302800,9.1020933100,9.1336703900,9.1731417400,25753241,298158887.0000,2,0.091636,1,-0.430294,0
202,2019-07-08,sh.600000,9.1257761200,9.1336703900,8.9284193700,8.9678907200,9.1336703900,34710676,395611376.0000,2,0.123509,1,-1.815039,0
203,2019-07-09,sh.600000,8.9994678000,9.0231506100,8.9442079100,8.9757849900,8.9678907200,21885404,248524017.0000,2,0.077874,1,0.088030,0
204,2019-07-10,sh.600000,9.0231506100,9.0231506100,8.9284193700,8.9599964500,8.9757849900,23409890,265773696.0000,2,0.083298,1,-0.175897,0
205,2019-07-11,sh.600000,9.0231506100,9.0468334200,8.9521021800,8.9994678000,8.9599964500,23285835,265672149.0000,2,0.082857,1,0.440522,0
206,2019-07-12,sh.600000,8.9915735300,9.1731417400,8.9915735300,9.0941990400,8.9994678000,34816996,400591791.0000,2,0.123887,1,1.052639,0
207,2019-07-15,sh.600000,8.9994678000,9.1099875800,8.8573709400,9.0784105000,9.0941990400,40305603,459022365.0000,2,0.143417,1,-0.173615,0
208,2019-07-16,sh.600000,9.0784105000,9.1336703900,9.0310448800,9.1178818500,9.0784105000,21606007,248901949.0000,2,0.076879,1,0.434784,0
209,2019-07-17,sh.600000,9.0705162300,9.1336703900,9.0468334200,9.0626219600,9.1178818500,17480372,201420080.0000,2,0.062199,1,-0.606066,0
210,2019-07-18,sh.600000,9.1020933100,9.1020933100,9.0389391500,9.0705162300,9.0626219600,18260034,209938962.0000,2,0.064974,1,0.087110,0
211,2019-07-19,sh.600000,9.0863047700,9.1810360100,9.0705162300,9.1415646600,9.0705162300,19619622,227078769.0000,2,0.069811,1,0.783291,0
212,2019-07-22,sh.600000,9.1099875800,9.1810360100,9.0547276900,9.0626219600,9.1415646600,25617875,295840612.0000,2,0.091155,1,-0.863561,0
213,2019-07-23,sh.600000,9.0231506100,9.1257761200,9.0231506100,9.0705162300,9.0626219600,17927898,206511000.0000,2,0.063792,1,0.087110,0
214,2019-07-24,sh.600000,9.1099875800,9.2205073600,9.1020933100,9.1494589300,9.0705162300,24112288,279914884.0000,2,0.085797,1,0.870325,0
215,2019-07-25,sh.600000,9.1336703900,9.4415469200,9.1336703900,9.3783927600,9.1494589300,55900219,660037408.0000,2,0.198907,1,2.502156,0
216,2019-07-26,sh.600000,9.3389214100,9.4257583800,9.3231328700,9.3704984900,9.3783927600,30368988,360677451.0000,2,0.108100,1,-0.084200,0
217,2019-07-29,sh.600000,9.3941813000,9.4257583800,9.3152386000,9.3626042200,9.3704984900,21465011,254289650.0000,2,0.076378,1,-0.084248,0
218,2019-07-30,sh.600000,9.3468156800,9.4731240000,9.3468156800,9.3626042200,9.3626042200,33731002,401937925.0000,2,0.120000,1,0.000000,0
219,2019-07-31,sh.600000,9.3231328700,9.4257583800,9.2599787100,9.3704984900,9.3626042200,30650758,362607630.0000,2,0.109100,1,0.084300,0
220,2019-08-01,sh.600000,9.2836615200,9.3547099500,9.1810360100,9.1968245500,9.3704984900,32471702,380252159.0000,2,0.115500,1,-1.853400,0
221,2019-08-02,sh.600000,9.0626219600,9.1257761200,9.0073620700,9.0626219600,9.1968245500,38976091,447723838.0000,2,0.138700,1,-1.459200,0
222,2019-08-05,sh.600000,9.0152563400,9.0468334200,8.8652652100,8.8731594800,9.0626219600,42719073,483523857.0000,2,0.152000,1,-2.090600,0
223,2019-08-06,sh.600000,8.7626397000,8.8652652100,8.6600141900,8.7547454300,8.8731594800,45203853,501885625.0000,2,0.160800,1,-1.334500,0
224,2019-08-07,sh.600000,8.7942167800,8.8100053200,8.7231683500,8.7389568900,8.7547454300,31462085,349267412.0000,2,0.111900,1,-0.180300,0
225,2019-08-08,sh.600000,8.8021110500,8.9284193700,8.7705339700,8.8889480200,8.7389568900,33258085,373205583.0000,2,0.118300,1,1.716400,0
226,2019-08-09,sh.600000,8.9284193700,9.0073620700,8.8889480200,8.9757849900,8.8889480200,40637993,461422060.0000,2,0.144600,1,0.976900,0
227,2019-08-12,sh.600000,8.9442079100,9.0389391500,8.9284193700,9.0231506100,8.9757849900,34989082,398523209.0000,2,0.124500,1,0.527700,0
228,2019-08-13,sh.600000,8.9994678000,8.9994678000,8.9126308300,8.9442079100,9.0231506100,18839979,213447653.0000,2,0.067000,1,-0.874900,0
229,2019-08-14,sh.600000,9.0152563400,9.0626219600,8.9047365600,8.9047365600,8.9442079100,19874457,225555663.0000,2,0.070700,1,-0.441300,0
230,2019-08-15,sh.600000,8.8100053200,8.9363136400,8.7784282400,8.9126308300,8.9047365600,19101192,214656224.0000,2,0.068000,1,0.088700,0
231,2019-08-16,sh.600000,8.8810537500,8.9521021800,8.8494766700,8.8573709400,8.9126308300,24823561,279706602.0000,2,0.088300,1,-0.620000,0
232,2019-08-19,sh.600000,8.8573709400,8.9836792600,8.7468511600,8.9836792600,8.8573709400,38253341,430744321.0000,2,0.136100,1,1.426000,0
233,2019-08-20,sh.600000,8.9205251000,9.0547276900,8.9047365600,8.9757849900,8.9836792600,23758050,270727986.0000,2,0.084500,1,-0.087900,0
234,2019-08-21,sh.600000,8.9599964500,9.0310448800,8.9521021800,9.0073620700,8.9757849900,14656537,167119481.0000,2,0.052200,1,0.351800,0
235,2019-08-22,sh.600000,9.0231506100,9.0389391500,8.9757849900,9.0231506100,9.0073620700,15866836,180907933.0000,2,0.056500,1,0.175300,0
236,2019-08-23,sh.600000,8.9915735300,9.1494589300,8.9836792600,9.1494589300,9.0231506100,33655377,387195405.0000,2,0.119800,1,1.399800,0
237,2019-08-26,sh.600000,8.9915735300,9.0310448800,8.8021110500,8.9205251000,9.1494589300,41845176,472500378.0000,2,0.148900,1,-2.502200,0
238,2019-08-27,sh.600000,8.9757849900,9.1336703900,8.9205251000,8.9205251000,8.9205251000,66247458,756664142.0000,2,0.235700,1,0.000000,0
239,2019-08-28,sh.600000,8.9757849900,8.9994678000,8.9205251000,8.9363136400,8.9205251000,25525597,289685352.0000,2,0.090800,1,0.177000,0
240,2019-08-29,sh.600000,8.9205251000,8.9599964500,8.8257938600,8.8652652100,8.9363136400,28049594,315060610.0000,2,0.099800,1,-0.795100,0
241,2019-08-30,sh.600000,8.9521021800,8.9757849900,8.8573709400,8.9047365600,8.8652652100,25424004,287099396.0000,2,0.090500,1,0.445200,0
242,2019-09-02,sh.600000,8.9205251000,9.0152563400,8.8731594800,8.9521021800,8.9047365600,27749879,315706922.0000,2,0.098700,1,0.531900,0
243,2019-09-03,sh.600000,8.9915735300,9.0073620700,8.9284193700,8.9599964500,8.9521021800,16286609,184932344.0000,2,0.058000,1,0.088200,0
244,2019-09-04,sh.600000,8.9994678000,9.0784105000,8.9678907200,9.0705162300,8.9599964500,30670961,350981214.0000,2,0.109100,1,1.233500,0
245,2019-09-05,sh.600000,9.0784105000,9.2678729800,9.0784105000,9.1731417400,9.0705162300,46828000,544694736.0000,2,0.166600,1,1.131400,0
246,2019-09-06,sh.600000,9.2205073600,9.2362959000,9.1415646600,9.2284016300,9.1731417400,34392057,400477410.0000,2,0.122400,1,0.602400,0
247,2019-09-09,sh.600000,9.2994500600,9.3073443300,9.2205073600,9.2757672500,9.2284016300,40059368,470186970.0000,2,0.142500,1,0.513300,0
248,2019-09-10,sh.600000,9.3073443300,9.3626042200,9.2284016300,9.3547099500,9.2757672500,37041097,437072473.0000,2,0.131800,1,0.851100,0
249,2019-09-11,sh.600000,9.3547099500,9.4731240000,9.3547099500,9.4336526500,9.3547099500,39063654,466909327.0000,2,0.139000,1,0.843900,0
250,2019-09-12,sh.600000,9.5362781600,9.5441724300,9.4099698400,9.4731240000,9.4336526500,26104824,313028158.0000,2,0.092900,1,0.418400,0
251,2019-09-16,sh.600000,9.4652297300,9.4810182700,9.3389214100,9.4178641100,9.4731240000,25489116,303225647.0000,2,0.090700,1,-0.583300,0
252,2019-09-17,sh.600000,9.4415469200,9.4810182700,9.2915557900,9.3231328700,9.4178641100,33558932,399569109.0000,2,0.119400,1,-1.005900,0
253,2019-09-18,sh.600000,9.4257583800,9.4731240000,9.3704984900,9.4178641100,9.3231328700,31387271,375059086.0000,2,0.111700,1,1.016100,0
254,2019-09-19,sh.600000,9.4731240000,9.4731240000,9.3783927600,9.4257583800,9.4178641100,23742171,283084515.0000,2,0.084500,1,0.083800,0
255,2019-09-20,sh.600000,9.4652297300,9.4652297300,9.3547099500,9.4336526500,9.4257583800,40109279,478010547.0000,2,0.142700,1,0.083800,0
256,2019-09-23,sh.600000,9.3941813000,9.4099698400,9.2205073600,9.2757672500,9.4336526500,27710795,325475285.0000,2,0.098600,1,-1.673600,0
257,2019-09-24,sh.600000,9.3231328700,9.3626042200,9.2599787100,9.2757672500,9.2757672500,21870962,257910160.0000,2,0.077800,1,0.000000,0
258,2019-09-25,sh.600000,9.2757672500,9.4336526500,9.2284016300,9.3231328700,9.2757672500,30136356,356897100.0000,2,0.107200,1,0.510600,0
259,2019-09-26,sh.600000,9.3783927600,9.6152208600,9.3468156800,9.4494411900,9.3231328700,72726461,876687793.0000,2,0.258800,1,1.354800,0
260,2019-09-27,sh.600000,9.4336526500,9.4652297300,9.2836615200,9.3941813000,9.4494411900,36807878,437372188.0000,2,0.131000,1,-0.584800,0
261,2019-09-30,sh.600000,9.3547099500,9.5283838900,9.3231328700,9.3468156800,9.3941813000,35947577,430109099.0000,2,0.127900,1,-0.504200,0
262,2019-10-08,sh.600000,9.3152386000,9.4968068100,9.3152386000,9.3941813000,9.3468156800,32415886,386027564.0000,2,0.115300,1,0.506800,0
263,2019-10-09,sh.600000,9.3310271400,9.5757495100,9.3152386000,9.4652297300,9.3941813000,42209602,506474302.0000,2,0.150200,1,0.756300,0
264,2019-10-10,sh.600000,9.4889125400,9.5047010800,9.4020755700,9.4415469200,9.4652297300,27261229,326023332.0000,2,0.097000,1,-0.250200,0
265,2019-10-11,sh.600000,9.5125953500,9.8283661500,9.4731240000,9.8283661500,9.4415469200,92030800,1131441679.0000,2,0.327500,1,4.097000,0
266,2019-10-14,sh.600000,9.9388859300,10.4362249400,9.8836260400,10.2151853800,9.8283661500,123970103,1596408955.0000,2,0.441100,1,3.935700,0
267,2019-10-15,sh.600000,10.2230796500,10.3730707800,10.1520312200,10.3335994300,10.2151853800,73394591,952804782.0000,2,0.261200,1,1.159200,0
268,2019-10-16,sh.600000,10.3257051600,10.5230619100,10.1836083000,10.3257051600,10.3335994300,67002223,876221010.0000,2,0.238400,1,-0.076400,0
269,2019-10-17,sh.600000,10.3178108900,10.4599077500,10.2862338100,10.3967535900,10.3257051600,47869313,628571153.0000,2,0.170300,1,0.688100,0
270,2019-10-18,sh.600000,10.4520134800,10.4914848300,10.0415114400,10.0888770600,10.3967535900,64992896,840281772.0000,2,0.231300,1,-2.961300,0
271,2019-10-21,sh.600000,10.1046656000,10.2862338100,10.0651942500,10.1915025700,10.0888770600,38996287,502880211.0000,2,0.138800,1,1.017200,0
272,2019-10-22,sh.600000,10.2862338100,10.3020223500,10.0809827900,10.2072911100,10.1915025700,31396257,404182674.0000,2,0.111700,1,0.154900,0
273,2019-10-23,sh.600000,10.1757140300,10.2230796500,10.0809827900,10.1520312200,10.2072911100,32821414,422141011.0000,2,0.116800,1,-0.541400,0
274,2019-10-24,sh.600000,10.2467624600,10.4520134800,10.2230796500,10.3335994300,10.1520312200,103158806,1347032670.0000,2,0.367100,1,1.788500,0
275,2019-10-25,sh.600000,10.3335994300,10.3335994300,10.0888770600,10.1836083000,10.3335994300,97876357,1260246484.0000,2,0.348300,1,-1.451500,0
276,2019-10-28,sh.600000,10.0651942500,10.1678197600,9.9862515500,10.0257229000,10.1836083000,72380466,919894887.0000,2,0.257500,1,-1.550400,0
277,2019-10-29,sh.600000,10.0572999800,10.1441369500,9.9625687400,10.0809827900,10.0257229000,52604090,669546625.0000,2,0.187200,1,0.551200,0
278,2019-10-30,sh.600000,10.0651942500,10.0967713300,9.8836260400,9.9388859300,10.0809827900,53734730,678152770.0000,2,0.191200,1,-1.409600,0
279,2019-10-31,sh.600000,10.0099343600,10.0257229000,9.8678375000,9.8757317700,9.9388859300,33347533,419182995.0000,2,0.118700,1,-0.635400,0
280,2019-11-01,sh.600000,9.8678375000,10.1283484100,9.8204718800,10.0651942500,9.8757317700,62705733,793656950.0000,2,0.223100,1,1.918500,0
281,2019-11-04,sh.600000,10.0651942500,10.1757140300,10.0178286300,10.0572999800,10.0651942500,49737996,634816416.0000,2,0.177000,1,-0.078400,0
282,2019-11-05,sh.600000,10.0572999800,10.4125421300,10.0178286300,10.2230796500,10.0572999800,74274389,962257376.0000,2,0.264300,1,1.648400,0
283,2019-11-06,sh.600000,10.2230796500,10.3414937000,10.1520312200,10.1993968400,10.2230796500,46023920,597016896.0000,2,0.163800,1,-0.231700,0
284,2019-11-07,sh.600000,10.2230796500,10.2230796500,10.0336171700,10.0730885200,10.1993968400,46267281,592408771.0000,2,0.164600,1,-1.238400,0
285,2019-11-08,sh.600000,10.1046656000,10.1125598700,9.9152031200,9.9230973900,10.0730885200,48841866,617218205.0000,2,0.173800,1,-1.489000,0
286,2019-11-11,sh.600000,9.8520489600,9.8520489600,9.7020578300,9.7020578300,9.9230973900,38594267,477989511.0000,2,0.137300,1,-2.227500,0
287,2019-11-12,sh.600000,9.7178463700,9.7573177200,9.6073265900,9.6625864800,9.7020578300,39239395,480742763.0000,2,0.139600,1,-0.406800,0
288,2019-11-13,sh.600000,9.6389036700,9.7020578300,9.5915380500,9.6546922100,9.6625864800,32274979,394505189.0000,2,0.114800,1,-0.081700,0
289,2019-11-14,sh.600000,9.6546922100,9.6862692900,9.5520667000,9.5836437800,9.6546922100,28943647,351795388.0000,2,0.103000,1,-0.735900,0
290,2019-11-15,sh.600000,9.6467979400,9.6783750200,9.5678552400,9.5915380500,9.5836437800,27324299,332797325.0000,2,0.097200,1,0.082400,0
291,2019-11-18,sh.600000,9.6073265900,9.7494234500,9.5757495100,9.6625864800,9.5915380500,28796529,352880166.0000,2,0.102500,1,0.740700,0
292,2019-11-19,sh.600000,9.6310094000,9.7178463700,9.6152208600,9.6546922100,9.6625864800,29370803,359115488.0000,2,0.104500,1,-0.081700,0
293,2019-11-20,sh.600000,9.6073265900,9.6467979400,9.4810182700,9.5047010800,9.6546922100,38092059,460234691.0000,2,0.135500,1,-1.553600,0
294,2019-11-21,sh.600000,9.4731240000,9.5047010800,9.4020755700,9.4415469200,9.5047010800,34617175,414077527.0000,2,0.123200,1,-0.664500,0
295,2019-11-22,sh.600000,9.4810182700,9.5204896200,9.4257583800,9.4652297300,9.4415469200,29531099,354250530.0000,2,0.105100,1,0.250800,0
296,2019-11-25,sh.600000,9.4968068100,9.5836437800,9.4731240000,9.5283838900,9.4652297300,25153256,303962341.0000,2,0.089500,1,0.667200,0
297,2019-11-26,sh.600000,9.5915380500,9.6073265900,9.4573354600,9.5204896200,9.5283838900,59633264,719075408.0000,2,0.212200,1,-0.082800,0
298,2019-11-27,sh.600000,9.5283838900,9.5283838900,9.3941813000,9.4652297300,9.5204896200,28703956,343598879.0000,2,0.102100,1,-0.580400,0
299,2019-11-28,sh.600000,9.4731240000,9.4810182700,9.4099698400,9.4415469200,9.4652297300,17797225,212826181.0000,2,0.063300,1,-0.250200,0
300,2019-11-29,sh.600000,9.4178641100,9.5283838900,9.3862870300,9.4020755700,9.4415469200,24566935,293541788.0000,2,0.087400,1,-0.418100,0
301,2019-12-02,sh.600000,9.4415469200,9.4494411900,9.3310271400,9.3704984900,9.4020755700,22163020,263131788.0000,2,0.078900,1,-0.335900,0
302,2019-12-03,sh.600000,9.3231328700,9.3941813000,9.2915557900,9.3626042200,9.3704984900,19557865,231361399.0000,2,0.069600,1,-0.084200,0
303,2019-12-04,sh.600000,9.2994500600,9.3389214100,9.2362959000,9.2757672500,9.3626042200,24734662,290465763.0000,2,0.088000,1,-0.927500,0
304,2019-12-05,sh.600000,9.3073443300,9.3862870300,9.2836615200,9.3862870300,9.2757672500,24976130,295963968.0000,2,0.088900,1,1.191500,0
305,2019-12-06,sh.600000,9.4099698400,9.4336526500,9.3389214100,9.4099698400,9.3862870300,20654438,245635919.0000,2,0.073500,1,0.252300,0
306,2019-12-09,sh.600000,9.3941813000,9.4178641100,9.3547099500,9.3941813000,9.4099698400,17349258,206211639.0000,2,0.061700,1,-0.167800,0
307,2019-12-10,sh.600000,9.3783927600,9.4020755700,9.3626042200,9.3626042200,9.3941813000,15324640,181988682.0000,2,0.054500,1,-0.336100,0
308,2019-12-11,sh.600000,9.3783927600,9.4652297300,9.3547099500,9.4573354600,9.3626042200,33409045,398582360.0000,2,0.118900,1,1.011800,0
309,2019-12-12,sh.600000,9.4652297300,9.4652297300,9.3783927600,9.3941813000,9.4573354600,27021203,321917933.0000,2,0.096100,1,-0.667800,0
310,2019-12-13,sh.600000,9.4573354600,9.5678552400,9.4257583800,9.5678552400,9.3941813000,59520554,716034787.0000,2,0.211800,1,1.848700,0
311,2019-12-16,sh.600000,9.5678552400,9.5915380500,9.4731240000,9.5757495100,9.5678552400,37971632,458170277.0000,2,0.135100,1,0.082500,0
312,2019-12-17,sh.600000,9.6073265900,9.8757317700,9.5520667000,9.7810005300,9.5757495100,57435605,707895681.0000,2,0.204400,1,2.143400,0
313,2019-12-18,sh.600000,9.7573177200,9.8678375000,9.7415291800,9.7888948000,9.7810005300,34565268,428827229.0000,2,0.123000,1,0.080700,0
314,2019-12-19,sh.600000,9.7888948000,9.8678375000,9.7731062600,9.7967890700,9.7888948000,23789907,295686647.0000,2,0.084700,1,0.080600,0
315,2019-12-20,sh.600000,9.7967890700,9.9073088500,9.7731062600,9.8046833400,9.7967890700,40150148,500592355.0000,2,0.142900,1,0.080600,0
316,2019-12-23,sh.600000,9.8362604200,9.8362604200,9.6073265900,9.6310094000,9.8046833400,37033891,455979055.0000,2,0.131800,1,-1.771300,0
317,2019-12-24,sh.600000,9.6389036700,9.7020578300,9.6310094000,9.6941635600,9.6310094000,21671029,265496459.0000,2,0.077100,1,0.655700,0
318,2019-12-25,sh.600000,9.7020578300,9.7020578300,9.6310094000,9.6625864800,9.6941635600,13678175,167407896.0000,2,0.048700,1,-0.325700,0
319,2019-12-26,sh.600000,9.6783750200,9.7257406400,9.6546922100,9.7020578300,9.6625864800,15739054,193083033.0000,2,0.056000,1,0.408500,0
320,2019-12-27,sh.600000,9.6704807500,9.8125776100,9.6704807500,9.7257406400,9.7020578300,27932109,344832499.0000,2,0.099400,1,0.244100,0
321,2019-12-30,sh.600000,9.6862692900,9.7573177200,9.5678552400,9.7415291800,9.7257406400,41051555,503090483.0000,2,0.146100,1,0.162300,0
322,2019-12-31,sh.600000,9.7257406400,9.7731062600,9.6389036700,9.7652119900,9.7415291800,31953628,392736236.0000,2,0.113700,1,0.243100,0
